class_idx,class_name,cx,cy,w,h,x_min,y_min,x_max,y_max,image_file,image_id,source,label_confidence
2,abnormal_midpiece,0.053125,0.5484375,0.10625,0.040625,0,338,68,364,syn_00062.jpg,syn_00062,synthetic,synthetic
0,normal,0.64453125,0.22578125,0.0359375,0.1296875,401,103,424,186,syn_00063.jpg,syn_00063,synthetic,synthetic
0,normal,0.35234375,0.4546875,0.0921875,0.0375,196,279,255,303,syn_00063.jpg,syn_00063,synthetic,synthetic
3,abnormal_tail,0.11796875,0.878125,0.0671875,0.046875,54,547,97,577,syn_00063.jpg,syn_00063,synthetic,synthetic
4,cytoplasmic_droplet,0.33515625,0.22734375,0.0453125,0.1265625,200,105,229,186,syn_00063.jpg,syn_00063,synthetic,synthetic
0,normal,0.80625,0.4171875,0.04375,0.0875,502,239,530,295,syn_00063.jpg,syn_00063,synthetic,synthetic
0,normal,0.31171875,0.6171875,0.0828125,0.0625,173,375,226,415,syn_00063.jpg,syn_00063,synthetic,synthetic
0,normal,0.709375,0.703125,0.075,0.1125,430,414,478,486,syn_00063.jpg,syn_00063,synthetic,synthetic
0,normal,0.59375,0.07265625,0.11875,0.0890625,342,18,418,75,syn_00063.jpg,syn_00063,synthetic,synthetic
1,abnormal_head,0.5765625,0.52578125,0.078125,0.0921875,344,307,394,366,syn_00063.jpg,syn_00063,synthetic,synthetic
0,normal,0.09296875,0.27578125,0.0828125,0.0484375,33,161,86,192,syn_00063.jpg,syn_00063,synthetic,synthetic
0,normal,0.53046875,0.240625,0.0921875,0.08125,310,128,369,180,syn_00063.jpg,syn_00063,synthetic,synthetic
1,abnormal_head,0.86171875,0.7875,0.1109375,0.1,516,472,587,536,syn_00063.jpg,syn_00063,synthetic,synthetic
0,normal,0.65859375,0.528125,0.0859375,0.04375,394,324,449,352,syn_00063.jpg,syn_00063,synthetic,synthetic
1,abnormal_head,0.8984375,0.4015625,0.09375,0.06875,545,235,605,279,syn_00063.jpg,syn_00063,synthetic,synthetic
0,normal,0.5,0.23046875,0.090625,0.0734375,291,124,349,171,syn_00063.jpg,syn_00063,synthetic,synthetic
0,normal,0.31484375,0.6,0.0984375,0.05,170,368,233,400,syn_00063.jpg,syn_00063,synthetic,synthetic
0,normal,0.38515625,0.8984375,0.1046875,0.065625,213,554,280,596,syn_00064.jpg,syn_00064,synthetic,synthetic
0,normal,0.47734375,0.7921875,0.1140625,0.06875,269,485,342,529,syn_00064.jpg,syn_00064,synthetic,synthetic
0,normal,0.8359375,0.24609375,0.08125,0.0578125,509,139,561,176,syn_00064.jpg,syn_00064,synthetic,synthetic
0,normal,0.14921875,0.9125,0.1171875,0.06875,58,562,133,606,syn_00064.jpg,syn_00064,synthetic,synthetic
0,normal,0.16328125,0.1875,0.1046875,0.0625,71,100,138,140,syn_00064.jpg,syn_00064,synthetic,synthetic
0,normal,0.74375,0.425,0.0625,0.134375,456,229,496,315,syn_00064.jpg,syn_00064,synthetic,synthetic
1,abnormal_head,0.68125,0.2390625,0.075,0.1375,412,109,460,197,syn_00064.jpg,syn_00064,synthetic,synthetic
3,abnormal_tail,0.54453125,0.0640625,0.0734375,0.053125,325,24,372,58,syn_00064.jpg,syn_00064,synthetic,synthetic
0,normal,0.384375,0.19765625,0.028125,0.0921875,237,97,255,156,syn_00064.jpg,syn_00064,synthetic,synthetic
5,other_abnormal,0.3828125,0.2796875,0.05,0.1,229,147,261,211,syn_00064.jpg,syn_00064,synthetic,synthetic
1,abnormal_head,0.103125,0.43671875,0.053125,0.1453125,49,233,83,326,syn_00064.jpg,syn_00064,synthetic,synthetic
3,abnormal_tail,0.66640625,0.56875,0.0703125,0.0375,404,352,449,376,syn_00064.jpg,syn_00064,synthetic,synthetic
0,normal,0.57109375,0.221875,0.0859375,0.046875,338,127,393,157,syn_00064.jpg,syn_00064,synthetic,synthetic
1,abnormal_head,0.640625,0.78984375,0.0375,0.1234375,398,466,422,545,syn_00064.jpg,syn_00064,synthetic,synthetic
0,normal,0.1890625,0.590625,0.040625,0.153125,108,329,134,427,syn_00064.jpg,syn_00064,synthetic,synthetic
0,normal,0.84765625,0.8421875,0.0671875,0.14375,521,493,564,585,syn_00064.jpg,syn_00064,synthetic,synthetic
0,normal,0.35703125,0.42890625,0.0640625,0.1015625,208,242,249,307,syn_00064.jpg,syn_00064,synthetic,synthetic
0,normal,0.49921875,0.53984375,0.1015625,0.0796875,287,320,352,371,syn_00064.jpg,syn_00064,synthetic,synthetic
2,abnormal_midpiece,0.6171875,0.44375,0.028125,0.121875,386,245,404,323,syn_00064.jpg,syn_00064,synthetic,synthetic
3,abnormal_tail,0.70390625,0.090625,0.0453125,0.071875,436,35,465,81,syn_00065.jpg,syn_00065,synthetic,synthetic
0,normal,0.503125,0.55390625,0.04375,0.0921875,308,325,336,384,syn_00065.jpg,syn_00065,synthetic,synthetic
0,normal,0.1109375,0.87421875,0.05625,0.1046875,53,526,89,593,syn_00065.jpg,syn_00065,synthetic,synthetic
0,normal,0.684375,0.68515625,0.103125,0.0890625,405,410,471,467,syn_00065.jpg,syn_00065,synthetic,synthetic
3,abnormal_tail,0.4890625,0.3109375,0.084375,0.06875,286,177,340,221,syn_00065.jpg,syn_00065,synthetic,synthetic
0,normal,0.3078125,0.478125,0.1125,0.0625,161,286,233,326,syn_00065.jpg,syn_00065,synthetic,synthetic
0,normal,0.478125,0.73984375,0.096875,0.0984375,275,442,337,505,syn_00065.jpg,syn_00065,synthetic,synthetic
0,normal,0.18203125,0.11484375,0.1203125,0.0546875,78,56,155,91,syn_00065.jpg,syn_00065,synthetic,synthetic
0,normal,0.79375,0.04765625,0.046875,0.0953125,493,0,523,61,syn_00065.jpg,syn_00065,synthetic,synthetic
0,normal,0.078125,0.43515625,0.03125,0.1296875,40,237,60,320,syn_00065.jpg,syn_00065,synthetic,synthetic
3,abnormal_tail,0.08984375,0.4671875,0.0609375,0.040625,38,286,77,312,syn_00065.jpg,syn_00065,synthetic,synthetic
0,normal,0.9125,0.396875,0.065625,0.109375,563,219,605,289,syn_00065.jpg,syn_00065,synthetic,synthetic
1,abnormal_head,0.33671875,0.575,0.0984375,0.08125,184,342,247,394,syn_00065.jpg,syn_00065,synthetic,synthetic
3,abnormal_tail,0.78828125,0.81484375,0.0578125,0.0578125,486,503,523,540,syn_00065.jpg,syn_00065,synthetic,synthetic
0,normal,0.6140625,0.49609375,0.06875,0.0828125,371,291,415,344,syn_00065.jpg,syn_00065,synthetic,synthetic
3,abnormal_tail,0.640625,0.35,0.05625,0.08125,392,198,428,250,syn_00066.jpg,syn_00066,synthetic,synthetic
0,normal,0.871875,0.809375,0.115625,0.05,521,502,595,534,syn_00066.jpg,syn_00066,synthetic,synthetic
1,abnormal_head,0.3015625,0.4484375,0.040625,0.11875,180,249,206,325,syn_00066.jpg,syn_00066,synthetic,synthetic
3,abnormal_tail,0.58203125,0.08125,0.0609375,0.05625,353,34,392,70,syn_00066.jpg,syn_00066,synthetic,synthetic
0,normal,0.3796875,0.1203125,0.103125,0.115625,210,40,276,114,syn_00066.jpg,syn_00066,synthetic,synthetic
1,abnormal_head,0.315625,0.27890625,0.065625,0.0921875,181,149,223,208,syn_00066.jpg,syn_00066,synthetic,synthetic
0,normal,0.828125,0.590625,0.1,0.059375,498,359,562,397,syn_00066.jpg,syn_00066,synthetic,synthetic
0,normal,0.35859375,0.309375,0.0703125,0.084375,207,171,252,225,syn_00066.jpg,syn_00066,synthetic,synthetic
3,abnormal_tail,0.803125,0.69453125,0.03125,0.0734375,504,421,524,468,syn_00066.jpg,syn_00066,synthetic,synthetic
0,normal,0.66875,0.2328125,0.053125,0.146875,411,102,445,196,syn_00066.jpg,syn_00066,synthetic,synthetic
3,abnormal_tail,0.43125,0.8703125,0.075,0.05625,252,539,300,575,syn_00066.jpg,syn_00066,synthetic,synthetic
5,other_abnormal,0.30234375,0.86484375,0.1109375,0.0765625,158,529,229,578,syn_00066.jpg,syn_00066,synthetic,synthetic
4,cytoplasmic_droplet,0.415625,0.30234375,0.034375,0.1671875,255,140,277,247,syn_00066.jpg,syn_00066,synthetic,synthetic
0,normal,0.3515625,0.496875,0.0375,0.1125,213,282,237,354,syn_00066.jpg,syn_00066,synthetic,synthetic
4,cytoplasmic_droplet,0.434375,0.76171875,0.078125,0.1203125,253,449,303,526,syn_00066.jpg,syn_00066,synthetic,synthetic
0,normal,0.884375,0.928125,0.1,0.06875,534,572,598,616,syn_00066.jpg,syn_00066,synthetic,synthetic
1,abnormal_head,0.38359375,0.4984375,0.1140625,0.075,209,295,282,343,syn_00066.jpg,syn_00066,synthetic,synthetic
1,abnormal_head,0.7625,0.5640625,0.1125,0.046875,452,346,524,376,syn_00066.jpg,syn_00066,synthetic,synthetic
0,normal,0.73359375,0.69140625,0.0390625,0.1140625,457,406,482,479,syn_00066.jpg,syn_00066,synthetic,synthetic
0,normal,0.55625,0.428125,0.11875,0.071875,318,251,394,297,syn_00066.jpg,syn_00066,synthetic,synthetic
5,other_abnormal,0.9,0.8765625,0.084375,0.1375,549,517,603,605,syn_00066.jpg,syn_00066,synthetic,synthetic
0,normal,0.50859375,0.72109375,0.0765625,0.0640625,301,441,350,482,syn_00066.jpg,syn_00066,synthetic,synthetic
1,abnormal_head,0.4828125,0.46328125,0.053125,0.1109375,292,261,326,332,syn_00066.jpg,syn_00066,synthetic,synthetic
0,normal,0.19296875,0.1703125,0.0734375,0.096875,100,78,147,140,syn_00066.jpg,syn_00066,synthetic,synthetic
3,abnormal_tail,0.8671875,0.6625,0.053125,0.05625,538,406,572,442,syn_00067.jpg,syn_00067,synthetic,synthetic
0,normal,0.5640625,0.64375,0.1125,0.046875,325,397,397,427,syn_00067.jpg,syn_00067,synthetic,synthetic
4,cytoplasmic_droplet,0.27890625,0.7328125,0.1078125,0.125,144,429,213,509,syn_00067.jpg,syn_00067,synthetic,synthetic
0,normal,0.1890625,0.5234375,0.059375,0.128125,102,294,140,376,syn_00067.jpg,syn_00067,synthetic,synthetic
4,cytoplasmic_droplet,0.51640625,0.109375,0.1265625,0.08125,290,44,371,96,syn_00067.jpg,syn_00067,synthetic,synthetic
2,abnormal_midpiece,0.640625,0.2796875,0.05,0.1,394,147,426,211,syn_00067.jpg,syn_00067,synthetic,synthetic
0,normal,0.046875,0.42890625,0.09375,0.1140625,0,238,60,311,syn_00067.jpg,syn_00067,synthetic,synthetic
1,abnormal_head,0.7203125,0.60703125,0.065625,0.0828125,440,362,482,415,syn_00067.jpg,syn_00067,synthetic,synthetic
3,abnormal_tail,0.68203125,0.56015625,0.0515625,0.0640625,420,338,453,379,syn_00068.jpg,syn_00068,synthetic,synthetic
0,normal,0.6671875,0.36328125,0.115625,0.0734375,390,209,464,256,syn_00068.jpg,syn_00068,synthetic,synthetic
0,normal,0.44453125,0.8203125,0.0984375,0.06875,253,503,316,547,syn_00068.jpg,syn_00068,synthetic,synthetic
1,abnormal_head,0.7578125,0.56640625,0.109375,0.0453125,450,348,520,377,syn_00068.jpg,syn_00068,synthetic,synthetic
4,cytoplasmic_droplet,0.7234375,0.84453125,0.096875,0.0984375,432,509,494,572,syn_00068.jpg,syn_00068,synthetic,synthetic
1,abnormal_head,0.18984375,0.8453125,0.1484375,0.059375,74,522,169,560,syn_00068.jpg,syn_00068,synthetic,synthetic
0,normal,0.759375,0.35546875,0.04375,0.1203125,472,189,500,266,syn_00068.jpg,syn_00068,synthetic,synthetic
0,normal,0.67734375,0.090625,0.1078125,0.065625,399,37,468,79,syn_00068.jpg,syn_00068,synthetic,synthetic
3,abnormal_tail,0.13359375,0.25078125,0.0359375,0.0671875,74,139,97,182,syn_00068.jpg,syn_00068,synthetic,synthetic
0,normal,0.41171875,0.825,0.1015625,0.05,231,512,296,544,syn_00068.jpg,syn_00068,synthetic,synthetic
0,normal,0.42265625,0.803125,0.1421875,0.084375,225,487,316,541,syn_00068.jpg,syn_00068,synthetic,synthetic
5,other_abnormal,0.215625,0.51796875,0.13125,0.1015625,96,299,180,364,syn_00068.jpg,syn_00068,synthetic,synthetic
1,abnormal_head,0.25546875,0.09296875,0.0578125,0.1546875,145,10,182,109,syn_00068.jpg,syn_00068,synthetic,synthetic
0,normal,0.925,0.84609375,0.028125,0.1078125,583,507,601,576,syn_00068.jpg,syn_00068,synthetic,synthetic
0,normal,0.37734375,0.115625,0.0828125,0.071875,215,51,268,97,syn_00069.jpg,syn_00069,synthetic,synthetic
1,abnormal_head,0.6609375,0.66875,0.125,0.071875,383,405,463,451,syn_00069.jpg,syn_00069,synthetic,synthetic
5,other_abnormal,0.65,0.65234375,0.0625,0.0703125,396,395,436,440,syn_00069.jpg,syn_00069,synthetic,synthetic
5,other_abnormal,0.325,0.93203125,0.0375,0.1046875,196,563,220,630,syn_00069.jpg,syn_00069,synthetic,synthetic
0,normal,0.46796875,0.159375,0.1078125,0.04375,265,88,334,116,syn_00069.jpg,syn_00069,synthetic,synthetic
2,abnormal_midpiece,0.1734375,0.5453125,0.1375,0.0625,67,329,155,369,syn_00069.jpg,syn_00069,synthetic,synthetic
0,normal,0.3984375,0.0484375,0.025,0.090625,247,2,263,60,syn_00069.jpg,syn_00069,synthetic,synthetic
3,abnormal_tail,0.4984375,0.9046875,0.05,0.040625,303,566,335,592,syn_00069.jpg,syn_00069,synthetic,synthetic
0,normal,0.83515625,0.4390625,0.0859375,0.125,507,241,562,321,syn_00069.jpg,syn_00069,synthetic,synthetic
0,normal,0.76171875,0.125,0.0796875,0.125,462,40,513,120,syn_00069.jpg,syn_00069,synthetic,synthetic
4,cytoplasmic_droplet,0.4375,0.728125,0.125,0.1,240,434,320,498,syn_00069.jpg,syn_00069,synthetic,synthetic
3,abnormal_tail,0.340625,0.696875,0.0625,0.0625,198,426,238,466,syn_00069.jpg,syn_00069,synthetic,synthetic
0,normal,0.515625,0.453125,0.04375,0.1125,316,254,344,326,syn_00069.jpg,syn_00069,synthetic,synthetic
0,normal,0.1265625,0.1265625,0.103125,0.1,48,49,114,113,syn_00069.jpg,syn_00069,synthetic,synthetic
4,cytoplasmic_droplet,0.50234375,0.7125,0.1140625,0.059375,285,437,358,475,syn_00069.jpg,syn_00069,synthetic,synthetic
0,normal,0.3671875,0.1140625,0.128125,0.05625,194,55,276,91,syn_00069.jpg,syn_00069,synthetic,synthetic
0,normal,0.1140625,0.2234375,0.078125,0.103125,48,110,98,176,syn_00069.jpg,syn_00069,synthetic,synthetic
3,abnormal_tail,0.7890625,0.10859375,0.0375,0.0734375,493,46,517,93,syn_00070.jpg,syn_00070,synthetic,synthetic
1,abnormal_head,0.43671875,0.9390625,0.1421875,0.065625,234,580,325,622,syn_00070.jpg,syn_00070,synthetic,synthetic
4,cytoplasmic_droplet,0.446875,0.5265625,0.05625,0.115625,268,300,304,374,syn_00070.jpg,syn_00070,synthetic,synthetic
0,normal,0.46328125,0.18671875,0.0734375,0.0578125,273,101,320,138,syn_00070.jpg,syn_00070,synthetic,synthetic
5,other_abnormal,0.6984375,0.64375,0.059375,0.09375,428,382,466,442,syn_00070.jpg,syn_00070,synthetic,synthetic
0,normal,0.43671875,0.55390625,0.0484375,0.1078125,264,320,295,389,syn_00070.jpg,syn_00070,synthetic,synthetic
2,abnormal_midpiece,0.20859375,0.46328125,0.1171875,0.0484375,96,281,171,312,syn_00070.jpg,syn_00070,synthetic,synthetic
1,abnormal_head,0.88359375,0.6796875,0.1578125,0.071875,515,412,616,458,syn_00070.jpg,syn_00070,synthetic,synthetic
0,normal,0.1171875,0.096875,0.109375,0.065625,40,41,110,83,syn_00070.jpg,syn_00070,synthetic,synthetic
1,abnormal_head,0.73828125,0.31796875,0.1015625,0.0984375,440,172,505,235,syn_00070.jpg,syn_00070,synthetic,synthetic
4,cytoplasmic_droplet,0.39453125,0.12109375,0.0765625,0.0671875,228,56,277,99,syn_00070.jpg,syn_00070,synthetic,synthetic
0,normal,0.1,0.32265625,0.1125,0.0734375,28,183,100,230,syn_00070.jpg,syn_00070,synthetic,synthetic
3,abnormal_tail,0.08046875,0.896875,0.0734375,0.05625,28,556,75,592,syn_00070.jpg,syn_00070,synthetic,synthetic
0,normal,0.11328125,0.3078125,0.1453125,0.059375,26,178,119,216,syn_00070.jpg,syn_00070,synthetic,synthetic
0,normal,0.09296875,0.184375,0.0390625,0.09375,47,88,72,148,syn_00070.jpg,syn_00070,synthetic,synthetic
0,normal,0.11328125,0.7234375,0.0953125,0.078125,42,438,103,488,syn_00070.jpg,syn_00070,synthetic,synthetic
0,normal,0.71328125,0.83046875,0.0765625,0.1140625,432,495,481,568,syn_00071.jpg,syn_00071,synthetic,synthetic
1,abnormal_head,0.3984375,0.496875,0.1125,0.05625,219,300,291,336,syn_00071.jpg,syn_00071,synthetic,synthetic
4,cytoplasmic_droplet,0.3828125,0.196875,0.096875,0.05625,214,108,276,144,syn_00071.jpg,syn_00071,synthetic,synthetic
0,normal,0.29375,0.19453125,0.078125,0.0671875,163,103,213,146,syn_00071.jpg,syn_00071,synthetic,synthetic
4,cytoplasmic_droplet,0.2984375,0.565625,0.109375,0.09375,156,332,226,392,syn_00071.jpg,syn_00071,synthetic,synthetic
0,normal,0.40078125,0.9359375,0.1234375,0.06875,217,577,296,621,syn_00071.jpg,syn_00071,synthetic,synthetic
0,normal,0.7625,0.62734375,0.06875,0.1390625,466,357,510,446,syn_00071.jpg,syn_00071,synthetic,synthetic
1,abnormal_head,0.18046875,0.21171875,0.1328125,0.0953125,73,105,158,166,syn_00071.jpg,syn_00071,synthetic,synthetic
0,normal,0.0765625,0.88359375,0.053125,0.1015625,32,533,66,598,syn_00071.jpg,syn_00071,synthetic,synthetic
0,normal,0.671875,0.18515625,0.103125,0.0953125,397,88,463,149,syn_00071.jpg,syn_00071,synthetic,synthetic
0,normal,0.584375,0.578125,0.0875,0.05625,346,352,402,388,syn_00071.jpg,syn_00071,synthetic,synthetic
0,normal,0.784375,0.2828125,0.0625,0.10625,482,147,522,215,syn_00071.jpg,syn_00071,synthetic,synthetic
3,abnormal_tail,0.1484375,0.4765625,0.046875,0.071875,80,282,110,328,syn_00071.jpg,syn_00071,synthetic,synthetic
2,abnormal_midpiece,0.24140625,0.34609375,0.0796875,0.1078125,129,187,180,256,syn_00071.jpg,syn_00071,synthetic,synthetic
4,cytoplasmic_droplet,0.1203125,0.7359375,0.128125,0.084375,36,444,118,498,syn_00072.jpg,syn_00072,synthetic,synthetic
0,normal,0.3390625,0.259375,0.090625,0.125,188,126,246,206,syn_00072.jpg,syn_00072,synthetic,synthetic
0,normal,0.2703125,0.38671875,0.084375,0.0859375,146,220,200,275,syn_00072.jpg,syn_00072,synthetic,synthetic
0,normal,0.2125,0.64296875,0.1375,0.0796875,92,386,180,437,syn_00072.jpg,syn_00072,synthetic,synthetic
3,abnormal_tail,0.496875,0.453125,0.0625,0.075,298,266,338,314,syn_00072.jpg,syn_00072,synthetic,synthetic
3,abnormal_tail,0.34296875,0.3703125,0.0578125,0.05,201,221,238,253,syn_00072.jpg,syn_00072,synthetic,synthetic
3,abnormal_tail,0.4875,0.44609375,0.05625,0.0578125,294,267,330,304,syn_00072.jpg,syn_00072,synthetic,synthetic
0,normal,0.73515625,0.5203125,0.0984375,0.08125,439,307,502,359,syn_00073.jpg,syn_00073,synthetic,synthetic
0,normal,0.6234375,0.33828125,0.084375,0.1109375,372,181,426,252,syn_00073.jpg,syn_00073,synthetic,synthetic
2,abnormal_midpiece,0.6796875,0.296875,0.09375,0.0625,405,170,465,210,syn_00073.jpg,syn_00073,synthetic,synthetic
5,other_abnormal,0.378125,0.17578125,0.109375,0.1234375,207,73,277,152,syn_00073.jpg,syn_00073,synthetic,synthetic
0,normal,0.34375,0.803125,0.109375,0.075,185,490,255,538,syn_00073.jpg,syn_00073,synthetic,synthetic
3,abnormal_tail,0.134375,0.846875,0.040625,0.06875,73,520,99,564,syn_00073.jpg,syn_00073,synthetic,synthetic
0,normal,0.43671875,0.596875,0.1140625,0.0625,243,362,316,402,syn_00073.jpg,syn_00073,synthetic,synthetic
0,normal,0.87734375,0.909375,0.0921875,0.090625,532,553,591,611,syn_00073.jpg,syn_00073,synthetic,synthetic
0,normal,0.3625,0.47421875,0.059375,0.1078125,213,269,251,338,syn_00073.jpg,syn_00073,synthetic,synthetic
3,abnormal_tail,0.225,0.4296875,0.040625,0.09375,131,245,157,305,syn_00073.jpg,syn_00073,synthetic,synthetic
0,normal,0.65390625,0.81328125,0.0671875,0.1265625,397,480,440,561,syn_00073.jpg,syn_00073,synthetic,synthetic
3,abnormal_tail,0.51015625,0.7203125,0.0703125,0.04375,304,447,349,475,syn_00073.jpg,syn_00073,synthetic,synthetic
3,abnormal_tail,0.3421875,0.8171875,0.0625,0.04375,199,509,239,537,syn_00073.jpg,syn_00073,synthetic,synthetic
1,abnormal_head,0.13671875,0.18359375,0.0984375,0.0859375,56,90,119,145,syn_00073.jpg,syn_00073,synthetic,synthetic
0,normal,0.73359375,0.51484375,0.1078125,0.0578125,435,311,504,348,syn_00073.jpg,syn_00073,synthetic,synthetic
0,normal,0.40625,0.46328125,0.075,0.0703125,236,274,284,319,syn_00074.jpg,syn_00074,synthetic,synthetic
0,normal,0.7390625,0.08671875,0.053125,0.1078125,456,21,490,90,syn_00074.jpg,syn_00074,synthetic,synthetic
5,other_abnormal,0.45625,0.69140625,0.053125,0.1046875,275,409,309,476,syn_00074.jpg,syn_00074,synthetic,synthetic
0,normal,0.58984375,0.22421875,0.0765625,0.1421875,353,98,402,189,syn_00074.jpg,syn_00074,synthetic,synthetic
2,abnormal_midpiece,0.48203125,0.70625,0.0890625,0.084375,280,425,337,479,syn_00074.jpg,syn_00074,synthetic,synthetic
2,abnormal_midpiece,0.396875,0.46875,0.05,0.14375,238,254,270,346,syn_00074.jpg,syn_00074,synthetic,synthetic
2,abnormal_midpiece,0.63671875,0.928125,0.1046875,0.065625,374,573,441,615,syn_00074.jpg,syn_00074,synthetic,synthetic
3,abnormal_tail,0.73203125,0.3171875,0.0703125,0.05,446,187,491,219,syn_00074.jpg,syn_00074,synthetic,synthetic
5,other_abnormal,0.18125,0.29296875,0.06875,0.0890625,94,159,138,216,syn_00075.jpg,syn_00075,synthetic,synthetic
1,abnormal_head,0.5453125,0.51171875,0.134375,0.1171875,306,290,392,365,syn_00075.jpg,syn_00075,synthetic,synthetic
1,abnormal_head,0.40703125,0.496875,0.1296875,0.075,219,294,302,342,syn_00075.jpg,syn_00075,synthetic,synthetic
0,normal,0.86171875,0.5140625,0.1421875,0.075,506,305,597,353,syn_00075.jpg,syn_00075,synthetic,synthetic
0,normal,0.903125,0.5328125,0.08125,0.05625,552,323,604,359,syn_00075.jpg,syn_00075,synthetic,synthetic
0,normal,0.3984375,0.14296875,0.109375,0.0671875,220,70,290,113,syn_00075.jpg,syn_00075,synthetic,synthetic
0,normal,0.17578125,0.8171875,0.0515625,0.1375,96,479,129,567,syn_00075.jpg,syn_00075,synthetic,synthetic
0,normal,0.8765625,0.20625,0.084375,0.1125,534,96,588,168,syn_00075.jpg,syn_00075,synthetic,synthetic
0,normal,0.35,0.9359375,0.10625,0.053125,190,582,258,616,syn_00075.jpg,syn_00075,synthetic,synthetic
1,abnormal_head,0.346875,0.840625,0.059375,0.084375,203,511,241,565,syn_00075.jpg,syn_00075,synthetic,synthetic
1,abnormal_head,0.5484375,0.1625,0.06875,0.115625,329,67,373,141,syn_00075.jpg,syn_00075,synthetic,synthetic
2,abnormal_midpiece,0.4203125,0.79296875,0.028125,0.0890625,260,479,278,536,syn_00075.jpg,syn_00075,synthetic,synthetic
5,other_abnormal,0.04609375,0.7171875,0.0921875,0.078125,0,434,59,484,syn_00075.jpg,syn_00075,synthetic,synthetic
0,normal,0.1375,0.359375,0.05625,0.09375,70,200,106,260,syn_00076.jpg,syn_00076,synthetic,synthetic
0,normal,0.1875,0.10234375,0.071875,0.0390625,97,53,143,78,syn_00076.jpg,syn_00076,synthetic,synthetic
5,other_abnormal,0.309375,0.87734375,0.134375,0.0796875,155,536,241,587,syn_00076.jpg,syn_00076,synthetic,synthetic
5,other_abnormal,0.7421875,0.0546875,0.034375,0.109375,464,0,486,70,syn_00076.jpg,syn_00076,synthetic,synthetic
